Timestamp;Task;Backend;Modello;Temperatura;Emozione;Stile;BPM;Voci;Battute;Prompt_Type;Usa_RE2;Latenza_Totale (s);Latenza_Per_Battuta (s);Cicli_Refine
2026-06-15 23:21:09;Completed;Claude;claude-sonnet-4-6;0.13937007784843447;Relaxed;auto;Auto;4;2;Few-Shot;False;35.296;17.648;0
2026-06-15 23:21:38;Completed;Claude;claude-sonnet-4-6;0.13937007784843447;Excited;auto;72;4;2;Few-Shot;False;28.695;14.347;0
2026-06-15 23:22:06;Completed;Claude;claude-sonnet-4-6;0.13937007784843447;Excited;auto;72;4;2;Few-Shot;False;28.636;14.318;0
2026-06-15 23:22:36;Completed;Claude;claude-sonnet-4-6;0.13937007784843447;Sad;auto;72;4;2;Few-Shot;False;29.579;14.79;0
